,word,counts
6340,busch,3
6341,gardens,5
6342,communication,2
6343,mailbox,30
6344,ave,1
6345,atm,44
6346,knocking,6
6347,three-years-old,1
6348,ankle-deep,6
6349,gripping,9
6350,tone,5
6351,indonesian,3
6352,shanghai,1
6353,plywood,12
6354,weave,8
6355,plank,32
6356,face-height,1
6357,lively,14
6358,dojo,7
6359,nozzle,3
6360,sweeper,6
6361,drying,27
6362,dishwashing,1
6363,linear,1
6364,strands,4
6365,stem-like,1
6366,adorns,1
6367,embraces,20
6368,depart,2
6369,date,6
6370,pasture,10
6371,breed,11
6372,caramel,3
6373,lonely,14
6374,wagamama,1
6375,tipsy,1
6376,mardi,11
6377,gras,11
6378,ale,3
6379,followed,52
6380,rattle,2
6381,snake,36
6382,railway,27
6383,hotdog,55
6384,rather,20
6385,lurid,1
6386,midriff,7
6387,sunlit,9
6388,comfort,7
6389,tibetan,7
6390,beers,43
6391,babushka,1
6392,florist,5
6393,throne,4
6394,homework,15
6395,physically,6
6396,challenged,2
6397,stains,3
6398,even,36
6399,soldering,13
6400,profile,20
6401,hairstyle,13
6402,spiky,13
6403,obscured,22
6404,borders,4
6405,immigration,7
6406,picket,28
6407,one-piece,7
6408,feels,9
6409,convert,1
6410,motioning,8
6411,onlooker,21
6412,childrens,1
6413,carousel,31
6414,tubas,4
6415,replaced,3
6416,improvises,1
6417,released,10
6418,aerosol,3
6419,races,77
6420,antelope,2
6421,wildebeast,1
6422,learns,10
6423,'thumbs,1
6424,amputated,2
6425,sunday,6
6426,hipster,7
6427,tuxedos,24
6428,tangled,6
6429,intertwined,2
6430,cheer,57
6431,pyramid,29
6432,goal-line,1
6433,pyramids,2
6434,framing,5
6435,movements,9
6436,identically,8
6437,twirl,6
6438,mariachi,16
6439,double-barreled,1
6440,shotguns,1
6441,prey,8
6442,dead,73
6443,rabbit,19
6444,hunters,2
6445,graffitied,19
6446,drawings,18
6447,refuse,6
6448,underpass,7
6449,backstroke,26
6450,olympic,63
6451,arab,14
6452,regularly,1
6453,butt,15
6454,rat,5
6455,protected,9
6456,one-man,4
6457,chinatown,15
6458,hugged,9
6459,kilted,2
6460,shears,3
6461,canada,12
6462,joins,5
6463,macbook,9
6464,snapped,4
6465,recent,10
6466,triangle,7
6467,spheres,2
6468,treaters,1
6469,springs,3
6470,record,34
6471,poodles,20
6472,leashes,29
6473,years,31
6474,well-cut,1
6475,bordering,6
6476,huskies,5
6477,trike,4
6478,passersby,51
6479,drenched,15
6480,blow-up,9
6481,paused,4
6482,tudor,1
6483,cockpit,19
6484,aviation,4
6485,13406,1
6486,sheltered,3
6487,solemn,5
6488,emit,1
6489,headfirst,21
6490,crocodile,13
6491,alligator,17
6492,reptile,3
6493,waterskies,4
6494,greets,6
6495,gull,3
6496,apparent,10
6497,political,29
6498,hoisting,6
6499,canapes,2
6500,hillary,1
6501,campaign,9
6502,purplish,2
6503,election,5
6504,guest,11
6505,anglo,2
6506,saxon,1
6507,necked,6
6508,holiday,35
6509,lost,22
6510,coyote,2
6511,join,19
6512,kurt,2
6513,prevents,1
6514,shave,26
6515,razor,38
6516,hebrew,6
6517,renovated,1
6518,undergoing,5
6519,redecorated,1
6520,column,27
6521,nest,4
6522,slipper,4
6523,formally,21
6524,potrait,1
6525,informal,9
6526,teppanyaki,1
6527,hibachi,3
6528,rooster,19
6529,caged,12
6530,stomp,3
6531,preschool,11
6532,dish-shaped,1
6533,smock,21
6534,stylist,7
6535,poncho,11
6536,designer,13
6537,contemporary,5
6538,bleecker,2
6539,inner,9
6540,mid-sections,1
6541,focuses,19
6542,skaters,35
6543,ensemble,20
6544,typewriter,13
6545,type-writer,1
6546,curious,20
6547,twisted,6
6548,faced,14
6549,drier,1
6550,skimmer,2
6551,merry-go-round,47
6552,mary-go-round,1
6553,gal,2
6554,blazing,5
6555,props,12
6556,1800,3
6557,participates,20
6558,reenactment,8
6559,spotters,3
6560,waited,7
6561,carpeting,2
6562,sanded,2
6563,bases,17
6564,defense,15
6565,red-seated,1
6566,ponytails,8
6567,companions,7
6568,straining,9
6569,owners,18
6570,zip-up,5
6571,monarch,4
6572,index,19
6573,dirt-laden,1
6574,racquet,33
6575,kiss-costumed,2
6576,frolics,12
6577,sprinklers,31
6578,gleefully,5
6579,skeleton,15
6580,largley,1
6581,elevation,5
6582,ringing,14
6583,doorbell,2
6584,cubed,1
6585,bundles,13
6586,bearers,2
6587,veterans,12
6588,patriotic,21
6589,bunting,2
6590,devil,10
6591,scare,4
6592,partly,18
6593,beachgoers,5
6594,medals,15
6595,torso,10
6596,confederate,3
6597,stainless,15
6598,knight,11
6599,helium,4
6600,ford,18
6601,shotgun,12
6602,income,3
6603,sparkly,13
6604,cheerleader,38
6605,shiney,2
6606,dhl,3
6607,mambo,4
6608,rainstorm,12
6609,galoshes,4
6610,toodles,1
6611,proud,15
6612,raise,40
6613,signage,9
6614,israeli,11
6615,cashews,1
6616,vends,1
6617,thatch,3
6618,ends,21
6619,balanced,24
6620,paddy,12
6621,purchases,15
6622,copy,7
6623,chicago,17
6624,cubs,6
6625,c-u-b-s.,1
6626,c,7
6627,u,5
6628,cubs.,1
6629,matt,4
6630,matchup,1
6631,fellow,42
6632,tournament,49
6633,spar,15
6634,oscar,4
6635,grouch,4
6636,sesame,7
6637,chopin,1
6638,prelude,1
6639,satisfied,1
6640,suite,27
6641,matches,16
6642,soloist,4
6643,snare,4
6644,fort,16
6645,lewis,2
6646,pounding,8
6647,chimney,8
6648,wood-burning,1
6649,boardroom,1
6650,co-workers,5
6651,coworkers,6
6652,saber,5
6653,wars,10
6654,sabre,2
6655,adjoining,2
6656,slips,6
6657,authority-figure,1
6658,london,67
6659,dentist,18
6660,health,11
6661,examined,11
6662,procedure,17
6663,plumb,1
6664,stringing,4
6665,pawn,2
6666,keeper,11
6667,tulowitzki,1
6668,umpire,67
6669,back-view,1
6670,fireworks,48
6671,clasped,9
6672,turf,11
6673,gesturing,47
6674,samaritan,1
6675,drunken,5
6676,grove,4
6677,whipping,3
6678,homey,1
6679,flora,3
6680,fauna,2
6681,grandchild,7
6682,restrains,1
6683,ankles,3
6684,dug,11
6685,holes,21
6686,burying,10
6687,chest-deep,1
6688,leaf-strewn,1
6689,leaf-lined,1
6690,uncrowded,6
6691,buttons,23
6692,important,20
6693,mormon,2
6694,missionary,2
6695,unpleasant,1
6696,airline,13
6697,captive,1
6698,tractor-like,2
6699,tears,6
6700,monumental,1
6701,ok,5
6702,blanked,1
6703,modeling,8
6704,tunic,16
6705,graded,1
6706,mats,28
6707,dueling,8
6708,pregnant,19
6709,caressing,4
6710,sown,2
6711,procession,15
6712,posters,50
6713,giggling,5
6714,rope-swinging,1
6715,la,16
6716,dodgers,4
6717,hearts,15
6718,r,9
6719,need,17
6720,vines,8
6721,foundation,13
6722,grid,7
6723,cooling,14
6724,sweaty,16
6725,perspiring,1
6726,deeply,9
6727,mine,9
6728,negros,1
6729,shacks,1
6730,barber,102
6731,rescue,44
6732,reflectors,3
6733,extinguishing,1
6734,harvesting,31
6735,farming,9
6736,eyrovia,1
6737,spikes,14
6738,ledges,6
6739,winnowing,1
6740,purposes,3
6741,ditches,1
6742,pails,7
6743,twp,2
6744,cementing,2
6745,glancing,15
6746,ill-fitting,1
6747,clams,10
6748,drumsticks,17
6749,gallon,5
6750,5-gallon,1
6751,shorter,10
6752,climate,5
6753,polling,1
6754,voter,1
6755,registration,3
6756,buzzcock,1
6757,laborador,1
6758,adorn,5
6759,streetlights,12
6760,unbuttoned,5
6761,bling,1
6762,akimbo,2
6763,trashy,2
6764,blues,9
6765,veils,4
6766,east,27
6767,uk,6
6768,brazil,11
6769,hijab,12
6770,pending,1
6771,earbuds,19
6772,bought,7
6773,tradition,4
6774,bomb,2
6775,die,4
6776,undershirt,18
6777,risk,4
6778,olympics,74
6779,australia,3
6780,shuffles,3
6781,neckties,5
6782,necks,12
6783,watermelons,30
6784,giggle,2
6785,floppy,25
6786,sprints,16
6787,solders,9
6788,v,9
6789,stella,1
6790,artois,1
6791,gyro,8
6792,banana,33
6793,drake,1
6794,rangler,1
6795,girlfriends,2
6796,amphitheater,7
6797,sunbathers,9
6798,loved,5
6799,european,43
6800,faded,11
6801,feeds,29
6802,treadmills,4
6803,fitness,11
6804,treadmill,31
6805,shields,17
6806,exposure,5
6807,townspeople,3
6808,dachshunds,3
6809,sleepover,2
6810,presence,9
6811,hangars,1
6812,stewardess,7
6813,goodbye,5
6814,screens,26
6815,cubicles,3
6816,prince,4
6817,st,24
6818,catering,2
6819,st.,12
6820,domes,1
6821,orbs,2
6822,skips,13
6823,swine,1
6824,piglet,2
6825,acrobatic,29
6826,pastors,1
6827,burberry,1
6828,speaker,47
6829,achieve,1
6830,financial,4
6831,freedom,7
6832,bookbag,17
6833,condemned,1
6834,prave,1
6835,ran,18
6836,reviews,8
6837,strums,14
6838,hippie,15
6839,fights,11
6840,palms,7
6841,expresses,5
6842,deflated,8
6843,gotten,8
6844,cradles,9
6845,school-aged,4
6846,higher,14
6847,mounts,3
6848,led,27
6849,wearubg,1
6850,utilizing,5
6851,projected,17
6852,tablet,10
6853,stander,2
6854,dying,4
6855,twins,14
6856,librarian,5
6857,patron,8
6858,website,4
6859,isles,3
6860,converging,1
6861,tux,6
6862,fiddles,8
6863,wed,1
6864,bouquet,87
6865,luxury,2
6866,cycles,10
6867,diry,1
6868,intimate,12
6869,houston,6
6870,astros,1
6871,22,6
6872,mid-throw,2
6873,isle,17
6874,peruses,7
6875,cannonball,4
6876,terrior,1
6877,trap,14
6878,wired,3
6879,mega,3
6880,joule,2
6881,transports,2
6882,chartreuse,2
6883,dungarees,2
6884,install,8
6885,snazzy,1
6886,dikes,1
6887,spreading,14
6888,grains,10
6889,salt,4
6890,went,10
6891,corded,1
6892,wendy,3
6893,guarded,11
6894,barricaded,6
6895,sealed,3
6896,kirin,1
6897,lectures,4
6898,youtube,2
6899,attractively,1
6900,landscaped,4
6901,mini-golf,7
6902,mini,38
6903,sweat,18
6904,fishermen,28
6905,driftwood,4
6906,sail,39
6907,ornately-decorated,1
6908,coastline,10
6909,spaghetti,11
6910,cakes,16
6911,fiber-like,1
6912,apparently,24
6913,backseat,36
6914,frisbee-golf,1
6915,disposes,2
6916,beg,3
6917,improvement,3
6918,suvs,1
6919,tights,56
6920,executive,5
6921,camaraderie,1
6922,grasses,10
6923,negro,3
6924,lightly-colored,1
6925,adorning,3
6926,hover,1
6927,bagpipe.co.uk,1
6928,nifty,1
6929,nosh,1
6930,unicycles,8
6931,gifts,26
6932,packaged,3
6933,fiberglass,1
6934,thinking,26
6935,passion,5
6936,quarter,9
6937,fifth,9
6938,coeds,4
6939,raping,1
6940,picketing,4
6941,sample,16
6942,illuminated,33
6943,flashing,13
6944,amp,7
6945,basement,25
6946,skill,12
6947,demolish,2
6948,residence,4
6949,portions,2
6950,master,14
6951,muzzle,39
6952,rottweiler,8
6953,tonka,4
6954,manual,17
6955,adopted,3
6956,ramshackle,4
6957,charted,1
6958,buss,6
6959,excavator,10
6960,digger,6
6961,haired,20
6962,painters,11
6963,interests,1
6964,sodas,8
6965,dingo,1
6966,grabbed,2
6967,bull-dogging,1
6968,steer,21
6969,shampoo,8
6970,conditioner,2
6971,crag,3
6972,wands,6
6973,hoops,62
6974,horsing,1
6975,ranch,7
6976,gang,7
6977,mulch,9
6978,disturbing,3
6979,deceased,1
6980,slab,21
6981,cleaver,4
6982,rehearsing,18
6983,choral,1
6984,addressing,17
6985,whack,2
6986,mole,1
6987,whacking,2
6988,aliens,2
6989,em,2
6990,corndogs,5
6991,videotapes,10
6992,banners,32
6993,oh,8
6994,henry,2
6995,brightly-bannered,1
6996,planing,1
6997,scruffy,20
6998,contently,6
6999,bathes,6
7000,showering,8
7001,facility,32
7002,tossed,17
7003,flustered,3
7004,teased,1
7005,blower,25
7006,sacks,30
7007,recorder,11
7008,pigeon,26
7009,temporary,15
7010,henna,9
7011,yawns,11
7012,yawning,29
7013,include,12
7014,abbreviated,1
7015,versions,1
7016,cooktop,1
7017,utensils,10
7018,caches,1
7019,pristine,6
7020,snorkelers,2
7021,squeamish,1
7022,vulgar,1
7023,fighter,17
7024,kickbox,1
7025,punches,17
7026,kickboxer,7
7027,curtain,38
7028,seek,5
7029,apparatus,20
7030,doorstep,13
7031,peaks,16
7032,peeking,37
7033,pedicure,3
7034,run-down,14
7035,ethnicity,8
7036,notice,8
7037,tap,16
7038,allow,5
7039,faucet,9
7040,spigot,4
7041,boarder,12
7042,dumped,1
7043,surfers,40
7044,wakeboarders,1
7045,surfboarding,4
7046,cap-and-gown,1
7047,regalia,9
7048,flank,2
7049,graduate,11
7050,graduating,2
7051,professor,21
7052,arts-style,2
7053,swordfighting,1
7054,one-sleeved,1
7055,awkward,7
7056,bodysuit,25
7057,snorkeling,12
7058,snokel,2
7059,popsicle,20
7060,packers,5
7061,greenbay,2
7062,packer,1
7063,messenger,22
7064,brindle-coated,1
7065,zip-line,3
7066,harnessed,17
7067,zipline,4
7068,roofer,5
7069,vane,1
7070,describe,7
7071,bulletproof,1
7072,bullet,4
7073,proof,2
7074,yellowed,4
7075,troops,16
7076,brats,1
7077,dedicated,2
7078,harvests,4
7079,toilet,35
7080,potty,5
7081,refrigerator,8
7082,exchanging,9
7083,hatchet,7
7084,amish,23
7085,woodwork,5
7086,swedish,2
7087,carpenter,17
7088,jetty,10
7089,drainage,9
7090,ghandi,1
7091,gandhi,1
7092,markings,26
7093,handful,13
7094,takeoff,2
7095,grounded,4
7096,basketballs,12
7097,glowers,2
7098,angerly,1
7099,steve,4
7100,nash,1
7101,dribbles,32
7102,dribbling,25
7103,potted,19
7104,spanish-style,1
7105,ascend,8
7106,icy,38
7107,repelling,12
7108,incredible,7
7109,hulk,5
7110,inflating,5
7111,seller,6
7112,soaring,12
7113,parachuting,20
7114,parasails,9
7115,batteries,5
7116,noisemaker,2
7117,parachutist,5
7118,runway,14
7119,seasoned,2
7120,weighed,2
7121,burlap,7
7122,potato,39
7123,beanbags,6
7124,shoeless,11
7125,catwalk,2
7126,lincoln,7
7127,travelling,4
7128,inline,25
7129,filleting,1
7130,reaping,1
7131,labor,15
7132,fillet,1
7133,fishemen,1
7134,tubing,8
7135,weights,23
7136,period,27
7137,apples,37
7138,cork,6
7139,tell,9
7140,chores,10
7141,livestock,9
7142,bulls,17
7143,thoroughly,4
7144,enjoyed,6
7145,treeline,3
7146,radiant,1
7147,cobble-stoned,2
7148,dump-truck,1
7149,think,10
7150,traverse,8
7151,scrubby,3
7152,scrubland,2
7153,built-in,2
7154,hymn,1
7155,congregation,12
7156,vike,1
7157,interracial,4
7158,stood,14
7159,cowgirl,15
7160,barbed,11
7161,threatening,4
7162,skimply,1
7163,barbwire,1
7164,attrative,1
7165,plowed,3
7166,reminder,1
7167,snowsuit,46
7168,rubbing,20
7169,chin,49
7170,somebody,37
7171,apply,6
7172,antiques,3
7173,cavort,1
7174,steamroller,2
7175,flattens,1
7176,paving,10
7177,circular,65
7178,ivars,1
7179,waistcoats,2
7180,proceeds,2
7181,ceremonial,23
7182,wharf,6
7183,affixing,1
7184,partially-furled,1
7185,ho,3
7186,chi,6
7187,minh,2
7188,vietnam,5
7189,canoes,31
7190,pressed,10
7191,natives,4
7192,wildlife,3
7193,prop,14
7194,noise,7
7195,ann,1
7196,dwelling,4
7197,ferns,3
7198,beatles,5
7199,pharmacist,5
7200,pill,3
7201,prescriptions,3
7202,pharmacists,1
7203,flashes,6
7204,pane,4
7205,jug,18
7206,tambourines,8
7207,binders,5
7208,obscures,4
7209,toolbox,4
7210,tampering,3
7211,cassette,1
7212,destination,23
7213,neon-colored,2
7214,constructed,16
7215,pretzels,17
7216,travelator,2
7217,sews,16
7218,marks,12
7219,nods,1
7220,demolition,4
7221,bridesmaid,12
7222,skeletons,2
7223,grim,6
7224,derssed,1
7225,flooring,7
7226,crocks,4
7227,drainpipe,2
7228,pretends,23
7229,collector,5
7230,avail,1
7231,partial,6
7232,nyc,12
7233,infested,3
7234,barricades,12
7235,armful,1
7236,parka,32
7237,2piece,1
7238,sprinting,14
7239,blackboard,14
7240,gates,17
7241,skiny,1
7242,knits,12
7243,expedition,1
7244,puckering,3
7245,leaved,1
7246,faraway,3
7247,dusting,3
7248,ping,2
7249,astroturf,7
7250,auction,3
7251,spout,9
7252,congregate,22
7253,romp,8
7254,waitresses,3
7255,jazz,28
7256,conoe,1
7257,butcher-block,1
7258,turkey,32
7259,eager,8
7260,bake,10
7261,roast,6
7262,mush,1
7263,paraglider,4
7264,unfurled,1
7265,entire,11
7266,poultry,7
7267,openings,3
7268,kung,4
7269,fu,4
7270,weirmeiner,1
7271,collars,12
7272,kill,6
7273,lecturing,5
7274,yuong,1
7275,instead,10
7276,royal,12
7277,remote,22
7278,playstation,1
7279,wets,2
7280,crossbow,1
7281,ampitheater,1
7282,vacant,10
7283,mutual,5
7284,t-bar,1
7285,garmet,1
7286,aide,2
7287,upstream,2
7288,vans,8
7289,daydream,1
7290,flooding,2
7291,teaches,24
7292,might,16
7293,hoist,7
7294,rc,1
7295,scoping,1
7296,angles,6
7297,greyhound,86
7298,greyhounds,42
7299,finish,72
7300,dangerously,4
7301,outlines,4
7302,approximately,11
7303,bracelets,17
7304,favors,1
7305,favor,1
7306,hounds,1
7307,tooth,5
7308,rise,14
7309,coasting,4
7310,rapidly,3
7311,treating,6
7312,consulting,3
7313,quite,15
7314,noticeable,2
7315,decoration,16
7316,fetal,4
7317,heavy-duty,2
7318,grappling,3
7319,narby,1
7320,contact,18
7321,pouch,7
7322,foothills,3
7323,launcher,3
7324,flipped,18
7325,glances,14
7326,cots,4
7327,wizard,16
7328,gnarled,1
7329,suggests,1
7330,beggar,3
7331,likeness,2
7332,jackhammers,3
7333,jackhammering,1
7334,hairstyles,4
7335,reindeer,12
7336,antlers,3
7337,variation,1
7338,hopscotch,17
7339,numbers,75
7340,bismarckstrabe,1
7341,berlin,14
7342,congregating,16
7343,downstairs,3
7344,restaurants,16
7345,unpacks,1
7346,tasty,9
7347,hope,2
7348,+,1
7349,worship,9
7350,worshiping,2
7351,involved,32
7352,respects,2
7353,erupted,1
7354,brawl,3
7355,buddhist,21
7356,priest,25
7357,blessing,1
7358,monks,34
7359,dwarves,3
7360,spotting,4
7361,trek,6
7362,obscure,2
7363,carrier,33
7364,motorcyclists,44
7365,lipstick,32
7366,aa,2
7367,candlelit,1
7368,chasseing,1
7369,recreation,5
7370,boulders,15
7371,eachothers,1
7372,parasailors,2
7373,parasail,10
7374,glider,18
7375,hang-glider,1
7376,en,5
7377,applaud,3
7378,shadowed,10
7379,bookcase,7
7380,videos,2
7381,bruised,1
7382,rental,5
7383,conical,10
7384,architectural,10
7385,geometric,11
7386,prow,2
7387,foggyday,1
7388,witnesses,2
7389,dealth,1
7390,signpost,3
7391,grief,1
7392,stricken,5
7393,mounds,7
7394,rappelling,9
7395,belonging,3
7396,accessories,13
7397,browses,10
7398,dark-colored,13
7399,upraised,9
7400,attentively,16
7401,fawning,2
7402,marvels,1
7403,carpintaria,1
7404,golden-colored,1
7405,alert,7
7406,fridge,2
7407,handstanding,2
7408,intent,4
7409,dalmatian,8
7410,lease,6
7411,burnt,6
7412,snowman,35
7413,builders,2
7414,delight,6
7415,shading,12
7416,1,58
7417,comforter,10
7418,papasan,2
7419,sharon,1
7420,beanbag,9
7421,congregated,9
7422,gingerbread,13
7423,knitted,19
7424,poof,1
7425,woolen,4
7426,toboggan,10
7427,pajama,15
7428,typical,8
7429,visited,2
7430,investigates,5
7431,glassses,1
7432,overcoat,26
7433,snowstorm,23
7434,stickball,2
7435,muzzled,35
7436,galloping,15
7437,tow,22
7438,clutching,27
7439,british,47
7440,documents,10
7441,fold-up,4
7442,topic,10
7443,rivers,2
7444,cliffs,14
7445,backstage,2
7446,implements,1
7447,utilities,1
7448,menacingly,3
7449,grimmaces,1
7450,snowdrift,3
7451,currents,2
7452,raging,7
7453,rafter,2
7454,rapid,7
7455,steamy,2
7456,kayacker,1
7457,pyranha,1
7458,mani,1
7459,calmer,1
7460,streetlight,12
7461,pub,23
7462,dazzling,2
7463,pepsi,8
7464,fanta,2
7465,marlboro,2
7466,opal,1
7467,pendant,4
7468,rapped,1
7469,gawked,1
7470,rabbi,3
7471,escorted,6
7472,carrot,8
7473,noses,19
7474,snowmen,5
7475,swans,10
7476,drapery,2
7477,rehearses,3
7478,currency,3
7479,hummer,4
7480,beat-up,2
7481,marvelous,1
7482,waterside,14
7483,any,18
7484,ping-pong,29
7485,mistletoe,1
7486,dustpan,13
7487,hard-working,1
7488,australian,7
7489,turtleneck,20
7490,cautious,1
7491,rugged,7
7492,generator,4
7493,blowers,3
7494,leaf-blowers,1
7495,eighteen-wheeler,1
7496,refinery,2
7497,distnat,1
7498,hate,23
7499,someplace,1
7500,tough,5
7501,cheap,5
7502,mean,9
7503,buys,18
7504,continue,12
7505,viewer,30
7506,perch,4
7507,oak,4
7508,rooms,2
7509,closest,9
7510,cocktails,7
7511,inflatables,2
7512,singers,29
7513,pulpit,6
7514,bead,9
7515,blacktop,10
7516,whist,10
7517,blue-green,12
7518,carves,13
7519,carvers,1
7520,caving,1
7521,jacked,1
7522,face-down,4
7523,puma,10
7524,joao,1
7525,souza,1
7526,clasping,4
7527,aligning,2
7528,snuggles,2
7529,zippered,7
7530,ankle,13
7531,rolls,59
7532,scratch,4
7533,contorted,4
7534,harmonica,38
7535,guiutarist,1
7536,fiancee,1
7537,moments,5
7538,seductively,3
7539,masons,1
7540,multistory,5
7541,add,10
7542,cinder,15
7543,loader,6
7544,accompanies,6
7545,looming,6
7546,ref,16
7547,rival,11
7548,astonished,3
7549,snowcapped,23
7550,mountian,2
7551,traveller,1
7552,glacier,15
7553,mess,31
7554,nutcracker,2
7555,turquiose,1
7556,tutu,40
7557,fairy,16
7558,photography,14
7559,toothless,1
7560,uncomfortable,4
7561,poised,18
7562,chow,2
7563,euro,9
7564,plats,1
7565,contracption,1
7566,warmers,12
7567,nail,54
7568,polish,30
7569,toenails,7
7570,toenail,2
7571,seawall,3
7572,tiredly,1
7573,rockets,1
7574,philadelphia,2
7575,phillie,1
7576,recoiling,1
7577,treated,4
7578,bounces,16
7579,loewe,1
7580,poorly,9
7581,resembling,6
7582,youthful,3
7583,brick-paved,11
7584,polos,4
7585,swarmed,1
7586,swarm,2
7587,attendance,2
7588,marches,16
7589,baton,30
7590,conduct,7
7591,shuttle,4
7592,dimly-lit,8
7593,cocktail,12
7594,filiming,1
7595,open-mouthed,3
7596,peacoat,1
7597,judges,20
7598,trophies,8
7599,graduated,1
7600,awards,9
7601,presented,9
7602,motif,2
7603,award,26
7604,honoring,2
7605,1st,2
7606,2nd,4
7607,accepting,19
7608,pinnies,2
7609,podiums,3
7610,ribbons,36
7611,won,15
7612,awarded,2
7613,prizes,10
7614,prize,14
7615,king,9
7616,tie-dye,4
7617,grateful,1
7618,enthralled,4
7619,iridescent,1
7620,attractions,4
7621,onward,9
7622,hippies,5
7623,lending,1
7624,monk,36
7625,roughed,1
7626,ballerina,63
7627,lessons,7
7628,blinds,6
7629,developing,2
7630,nation,8
7631,foosball,9
7632,sox,8
7633,distressed,6
7634,downpour,3
7635,themed,24
7636,busks,1
7637,marsh-like,1
7638,mucky,1
7639,pigs,15
7640,20,10
7641,snowfalls,7
7642,snowing,14
7643,helments,1
7644,accends,1
7645,veil,24
7646,choreographed,9
7647,calf,76
7648,lassos,8
7649,bovine,2
7650,drop-cloth,2
7651,knelt,5
7652,bellow,1
7653,off-roading,2
7654,stately,1
7655,ingesting,1
7656,embankment,12
7657,yachts,3
7658,highchairs,6
7659,cd,5
7660,falconer,1
